Ind,match_id,match_round,league_id,league_name,league_round_name,parent_league_id,parent_league_season,match_time_utc,home_team_id,home_team,home_team_color,away_team_id,away_team,away_team_color,id,event_type,team_id,player_id,player_name,x,y,min,min_added,is_blocked,is_on_target,blocked_x,blocked_y,goal_crossed_y,goal_crossed_z,expected_goals,expected_goals_on_target,shot_type,situation,period,is_own_goal,on_goal_shot_x,on_goal_shot_y,on_goal_shot_zoom_ratio,first_name,last_name,team_color,short_name
1440,3903601,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Fri, Sep 16, 2022, 18:30 UTC",9905,Mainz 05,#B8121C,8177,Hertha BSC,#0060B0,2460709399,Miss,9905,771401,Anthony Caci,92.6999969482422,35.6775005817413,90,0,FALSE,FALSE,94.9649122793,34,27.698571428,0.3595789456,0.0296556353569031,NA,Header,ThrowInSetPiece,SecondHalf,FALSE,2,0.0570630836311891,0.599863976368184,Anthony,Caci,#B8121C,NA
1441,3903601,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Fri, Sep 16, 2022, 18:30 UTC",9905,Mainz 05,#B8121C,8177,Hertha BSC,#0060B0,2460710561,Miss,9905,240537,Danny da Costa,83.9490325633311,28.7071441384649,90,3,FALSE,FALSE,87.5338235292,44.2810191037,68,0.2696842092,0.0266971588134766,NA,RightFoot,FromCorner,SecondHalf,FALSE,0,0.00793188850588235,0.111176470588235,Danny da,Costa,#B8121C,NA
1442,3903601,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Fri, Sep 16, 2022, 18:30 UTC",9905,Mainz 05,#B8121C,8177,Hertha BSC,#0060B0,2460710587,Miss,9905,443733,Marcus Ingvartsen,91.8000030517578,34,90,3,FALSE,FALSE,NA,NA,40.889761905,0.5329473658,0.0588594377040863,NA,LeftFoot,FromCorner,SecondHalf,FALSE,-2.22044604925031E-16,0.0773535244248763,0.548640149270877,Marcus,Ingvartsen,#B8121C,NA
1443,3903601,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Fri, Sep 16, 2022, 18:30 UTC",9905,Mainz 05,#B8121C,8177,Hertha BSC,#0060B0,2460711279,Goal,9905,771401,Anthony Caci,97.8596491223,42.8131241178513,90,4,FALSE,TRUE,NA,NA,32.55125,0.4879999976,0.144645273685455,0.1345,RightFoot,RegularPlay,SecondHalf,FALSE,1.3832671957672,0.129100528465608,1,Anthony,Caci,#B8121C,NA
1444,3903601,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Fri, Sep 16, 2022, 18:30 UTC",9905,Mainz 05,#B8121C,8177,Hertha BSC,#0060B0,2460711855,AttemptSaved,9905,176953,Karim Onisiwo,98.2456155070393,32.1699988365173,90,4,TRUE,TRUE,99.5000000004,32.3225,33.16125,1.219999994,0.160410434007645,NA,Header,RegularPlay,SecondHalf,FALSE,1.22189153439154,0.322751321164021,1,Karim,Onisiwo,#B8121C,NA
1445,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461006077,AttemptSaved,9823,460632,Joshua Kimmich,77.1917510113311,24.2094278254871,1,NA,TRUE,TRUE,81.0208737872,25.4759375,35.60125,1.219999994,0.0164820849895477,NA,RightFoot,RegularPlay,FirstHalf,FALSE,0.576388888888889,0.322751321164021,1,Joshua,Kimmich,#a00028,NA
1446,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461006639,Miss,8406,243829,Andre Hahn,84.2868914855344,24.6298089222,2,NA,FALSE,FALSE,92.3,33.31375,45.2619108239,0.6228421022,0.0453515350818634,NA,RightFoot,RegularPlay,FirstHalf,FALSE,0,0.0553051886077988,0.33564463962706,Andre,Hahn,#B93733,NA
1447,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461006657,AttemptSaved,8406,276760,Florian Niederlechner,96.6052602123214,25.1290620589256,2,NA,TRUE,TRUE,98.535087719,26.4009375,31.865,1.219999994,0.170822083950043,NA,RightFoot,RegularPlay,FirstHalf,FALSE,1.56481481481482,0.322751321164021,1,Florian,Niederlechner,#B93733,NA
1448,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461018167,AttemptSaved,8406,276760,Florian Niederlechner,96.0263143160607,25.8228125,12,NA,FALSE,TRUE,102.629310345,31.63625,34.61,1.990526306,0.0674863159656525,0.3271,RightFoot,RegularPlay,FirstHalf,FALSE,0.838624338624339,0.526594260846561,1,Florian,Niederlechner,#B93733,NA
1449,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461018625,AttemptSaved,9823,530859,Leroy Sané,95.9298245603,40.9738082415351,12,NA,TRUE,TRUE,97.2807017537,39.881190477,34.53375,1.219999994,0.0461064577102661,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,0.858796296296295,0.322751321164021,1,Leroy,Sané,#a00028,NA
1450,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461023969,AttemptSaved,9823,530859,Leroy Sané,98.5350847743214,23.7189814308436,17,NA,FALSE,TRUE,101.1120689658,28.875238094,33.085,0.2054736832,0.258502602577209,0.33,LeftFoot,RegularPlay,FirstHalf,FALSE,1.24206349206349,0.0543581172486773,1,Leroy,Sané,#a00028,NA
1451,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461030511,AttemptSaved,8406,955191,Maximilian Bauer,90.3000030517578,34.8387488365173,24,NA,TRUE,TRUE,98.2456140347,32.78,30.95,1.219999994,0.0383487939834595,NA,RightFoot,FromCorner,FirstHalf,FALSE,1.80687830687831,0.322751321164021,1,Maximilian,Bauer,#B93733,NA
1452,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461030611,AttemptSaved,8406,276760,Florian Niederlechner,98.6315818917786,33.61875,24,NA,FALSE,TRUE,104.1465517242,33.46625,34.22875,0.770526312,0.288285881280899,0.0267,Header,FromCorner,FirstHalf,FALSE,0.939484126984128,0.20384293968254,1,Florian,Niederlechner,#B93733,NA
1453,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461031023,AttemptSaved,8406,276760,Florian Niederlechner,85.0647091577518,29.9678584234649,24,NA,FALSE,TRUE,103.2931034484,32.475,35.6775,1.0145263108,0.043060302734375,0.0899,LeftFoot,RegularPlay,FirstHalf,FALSE,0.556216931216931,0.268393203915344,1,Florian,Niederlechner,#B93733,NA
1454,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461032063,AttemptSaved,8406,955191,Maximilian Bauer,101.870686761492,31.4074988365173,26,NA,TRUE,TRUE,102.8189655174,31.63625,32.24625,1.219999994,0.43062561750412,NA,RightFoot,SetPiece,FirstHalf,FALSE,1.46395502645503,0.322751321164021,1,Maximilian,Bauer,#B93733,NA
1455,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461032099,Miss,8406,245315,Jeffrey Gouweleeuw,94.2894766272786,40.3014279307676,26,NA,FALSE,FALSE,NA,NA,31.255,5.5492413888,0.0938245058059692,NA,RightFoot,SetPiece,FirstHalf,FALSE,1.33500932628372,0.677248677248677,0.461324318161187,Jeffrey,Gouweleeuw,#B93733,NA
1456,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461038341,Miss,9823,1156141,Jamal Musiala,97.9561388780607,40.8057155684649,33,NA,FALSE,FALSE,NA,NA,27.950714285,0.2696842092,0.222967714071274,NA,RightFoot,RegularPlay,FirstHalf,FALSE,2,0.0445811657616506,0.624867162519204,Jamal,Musiala,#a00028,NA
1457,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461046651,Miss,9823,343748,Leon Goretzka,87.1044084882482,25.8806241178513,37,NA,FALSE,FALSE,NA,NA,26.858095238,4.5846896616,0.0418937504291534,NA,RightFoot,RegularPlay,FirstHalf,FALSE,2,0.641942144901428,0.529270569402197,Leon,Goretzka,#a00028,NA
1458,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461051517,Miss,8406,955191,Maximilian Bauer,98.3421052628,34.2287494182587,38,NA,FALSE,FALSE,NA,NA,33.16125,3.6201379344,0.299900233745575,NA,Header,SetPiece,FirstHalf,FALSE,1.1569117913007,0.677248677248677,0.707155375399886,Maximilian,Bauer,#B93733,NA
1459,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461053359,Miss,9823,116772,Thomas Müller,99.2105277880393,22.5979607184129,39,NA,FALSE,FALSE,NA,NA,27.278333333,4.9409655248,0.122784793376923,NA,RightFoot,FastBreak,FirstHalf,FALSE,1.92132597086205,0.677248677248677,0.518117357255518,Thomas,Müller,#a00028,NA
1460,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461060313,AttemptSaved,9823,343748,Leon Goretzka,77.9800970888,29.9678584234649,42,NA,TRUE,TRUE,83.0480582528,30.328,34.83875,1.219999994,0.0189597010612488,NA,RightFoot,RegularPlay,FirstHalf,FALSE,0.778108465608464,0.322751321164021,1,Leon,Goretzka,#a00028,NA
1461,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461060423,Miss,9823,751202,Alphonso Davies,79.4441781953311,44.9816581848743,42,NA,FALSE,FALSE,85.81617647,39.460952382,16.2221656062,0.802631575,0.0218167304992676,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,2,0.0451478823134902,0.212624322865684,Alphonso,Davies,#a00028,NA
1462,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461062101,AttemptSaved,9823,343748,Leon Goretzka,82.5975710975344,34.9150005817413,43,NA,TRUE,TRUE,88.8,34.53375,33.46625,1.219999994,0.0515931248664856,NA,RightFoot,FromCorner,FirstHalf,FALSE,1.14120370370371,0.322751321164021,1,Leon,Goretzka,#a00028,NA
1463,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461109385,AttemptSaved,9823,343748,Leon Goretzka,90.4000015258789,35.9824988365173,47,NA,TRUE,TRUE,92.3,35.6775,33.39,1.219999994,0.0220388472080231,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,1.16137566137566,0.322751321164021,1,Leon,Goretzka,#a00028,NA
1464,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461126335,AttemptSaved,9823,343748,Leon Goretzka,77.4169902928,29.0433326907676,54,NA,FALSE,TRUE,103.103448276,32.9325,33.46625,0.5265263132,0.0294151604175568,0.0231,RightFoot,RegularPlay,SecondHalf,FALSE,1.14120370370371,0.139292675449735,1,Leon,Goretzka,#a00028,NA
1465,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461127811,AttemptSaved,9823,303339,Sadio Mané,91.5,38.7045250934649,55,NA,FALSE,TRUE,102.9137931036,34.53375,34,0.4879999976,0.0855475068092346,0.0202,RightFoot,RegularPlay,SecondHalf,FALSE,1,0.129100528465608,1,Sadio,Mané,#a00028,NA
1466,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461137745,Goal,8406,597737,Mergim Berisha,96.1228040718214,35.8300011634827,59,NA,FALSE,TRUE,NA,NA,31.94125,0.2439999988,0.299706876277924,0.3378,RightFoot,SetPiece,SecondHalf,FALSE,1.54464285714286,0.0645502642328042,1,Mergim,Berisha,#B93733,NA
1467,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461141925,AttemptSaved,9823,116772,Thomas Müller,98.5350847743214,23.3686629593436,61,NA,FALSE,TRUE,103.103448276,30.72125,32.0175,0.4045263138,0.130967199802399,0.2846,RightFoot,RegularPlay,SecondHalf,FALSE,1.5244708994709,0.107017543333333,1,Thomas,Müller,#a00028,NA
1468,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461142665,Miss,9823,1156141,Jamal Musiala,94.7719327677786,28.2869060434649,62,NA,FALSE,FALSE,NA,NA,29.799761903,0.6228421022,0.026531845331192,NA,RightFoot,FromCorner,SecondHalf,FALSE,2,0.148287332245489,0.899948982106479,Jamal,Musiala,#a00028,NA
1469,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461152643,AttemptSaved,9823,530859,Leroy Sané,89.5999984741211,43.8606347997257,72,NA,FALSE,TRUE,96.1228070165,40.637619048,32.475,0.160526315,0.229947596788406,0.4785,LeftFoot,RegularPlay,SecondHalf,FALSE,1.40343915343915,0.0424672791005291,1,Leroy,Sané,#a00028,NA
1470,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461182645,Miss,9823,215151,Marcel Sabitzer,80.0072849913311,36.5925011634827,89,NA,FALSE,FALSE,NA,NA,39.797142858,0.6228421022,0.0375077426433563,NA,RightFoot,RegularPlay,SecondHalf,FALSE,-2.22044604925031E-16,0.107439495188649,0.652045342436859,Marcel,Sabitzer,#a00028,NA
1471,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461186849,Miss,9823,530859,Leroy Sané,78.3179646033311,24.6298089222,90,1,FALSE,FALSE,NA,NA,38.872619049,6.6354482888,0.0306620895862579,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,0.502674926840738,0.677248677248677,0.385806638614159,Leroy,Sané,#a00028,NA
1472,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461191077,Miss,9823,27299,Manuel Neuer,99.0175409148214,31.9412494182587,90,3,FALSE,FALSE,NA,NA,26.2275,5.5492413888,0.146164327859879,NA,Header,FromCorner,SecondHalf,FALSE,1.94858287378514,0.677248677248677,0.461324318161187,Manuel,Neuer,#a00028,NA
1473,3903605,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8406,FC Augsburg,#B93733,9823,Bayern München,#a00028,2461195147,AttemptSaved,9823,27299,Manuel Neuer,96.1228040718214,32.3987511634827,90,5,FALSE,TRUE,104.051724138,33.00875,33.085,0.6934736808,0.0825408697128296,0.0367,Header,FromCorner,SecondHalf,FALSE,1.24206349206349,0.183458645714286,1,Manuel,Neuer,#a00028,NA
1474,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461005805,AttemptSaved,8697,343757,Marvin Ducksch,90.5,29.631666665,1,NA,FALSE,TRUE,102.4396551726,32.475,31.255,1.2585263096,0.0874930322170258,0.2708,RightFoot,RegularPlay,FirstHalf,FALSE,1.72619047619048,0.332943468148148,1,Marvin,Ducksch,#189860,NA
1475,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461006593,Miss,8178,540097,Patrik Schick,98.4385950185607,48.6249681503,2,NA,FALSE,FALSE,NA,NA,39.62904762,1.60526315,0.0545904040336609,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,0,0.285174910280827,0.671516792035951,Patrik,Schick,#CF1E1E,NA
1476,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461013381,AttemptSaved,8178,540097,Patrik Schick,90.5,42.2349991178513,8,NA,FALSE,TRUE,103.4827586208,34.83875,33.31375,0.7319999964,0.0741514265537262,0.0284,LeftFoot,RegularPlay,FirstHalf,FALSE,1.18154761904762,0.193650792698413,1,Patrik,Schick,#CF1E1E,NA
1477,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461013889,Miss,8178,411851,Robert Andrich,79.8946567582689,42.5818754410744,8,NA,FALSE,FALSE,86.889705882,42.6396875,45.4721019068,1.219999994,0.0235862135887146,NA,RightFoot,RegularPlay,FirstHalf,FALSE,1.11022302462516E-16,0.106344940439978,0.329494981016463,Robert,Andrich,#CF1E1E,NA
1478,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461015315,AttemptSaved,8697,1080983,Ilia Gruev,89.0999984741211,42.1193758821487,10,NA,FALSE,TRUE,102.7241379312,35.6775,36.36375,1.0145263108,0.0332096219062805,0.1438,LeftFoot,RegularPlay,FirstHalf,FALSE,0.374669312169311,0.268393203915344,1,Ilia,Gruev,#189860,NA
1479,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461018321,Miss,8178,1137667,Piero Hincapie,84.5121393593311,52.4784713368,12,NA,FALSE,FALSE,NA,NA,21.547006373,0.4430526294,0.0157527923583984,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,2,0.0355780017777729,0.303541470687368,Piero,Hincapie,#CF1E1E,NA
1480,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461029415,AttemptSaved,8178,1137667,Piero Hincapie,96.1228040718214,37.6599994182587,22,NA,FALSE,TRUE,103.2931034484,34.68625,33.00875,1.7850526228,0.0780530273914337,0.1495,LeftFoot,FromCorner,FirstHalf,FALSE,1.26223544973545,0.472236143597884,1,Piero,Hincapie,#CF1E1E,NA
1481,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461031217,Miss,8178,1137667,Piero Hincapie,79.7820371175344,43.1021866178513,25,NA,FALSE,FALSE,NA,NA,30.28,5.0626206976,0.0240221917629242,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,1.49764049685954,0.677248677248677,0.505666956486312,Piero,Hincapie,#CF1E1E,NA
1482,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461034005,Miss,8178,789914,Edmond Tapsoba,94.6754356503214,28.7071441384649,28,NA,FALSE,FALSE,NA,NA,31.63625,5.1842758704,0.038459300994873,NA,RightFoot,FromCorner,FirstHalf,FALSE,1.30878884551393,0.677248677248677,0.493800882514086,Edmond,Tapsoba,#CF1E1E,NA
1483,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461036593,Miss,8697,276791,Niclas Füllkrug,89.9000015258789,49.1854798428743,32,NA,FALSE,FALSE,NA,NA,25.99625,0.2696842092,0.0554604232311249,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,2,0.0336947317444948,0.472278619397158,Niclas,Füllkrug,#189860,NA
1484,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461038259,AttemptSaved,8697,749488,Romano Schmid,80.3451439135344,38.2002374557675,33,NA,TRUE,TRUE,84.1742718448,37.732,34,1.219999994,0.0324744880199432,NA,LeftFoot,FastBreak,FirstHalf,FALSE,1,0.322751321164021,1,Romano,Schmid,#189860,NA
1485,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461041717,AttemptSaved,8178,966018,Jeremie Frimpong,95.0614020350607,23.2285350362,35,NA,TRUE,TRUE,96.9912280694,25.765,34.53375,1.219999994,0.0710303783416748,NA,RightFoot,RegularPlay,FirstHalf,FALSE,0.858796296296295,0.322751321164021,1,Jeremie,Frimpong,#CF1E1E,NA
1486,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461043241,Post,8178,411851,Robert Andrich,95.9298245603,30.2200000915527,35,NA,FALSE,FALSE,NA,NA,32.39875,2.458,0.0621185600757599,NA,Header,FromCorner,FirstHalf,FALSE,1.42361111111111,0.65026455026455,1,Robert,Andrich,#CF1E1E,NA
1487,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461051431,AttemptSaved,8178,923498,Moussa Diaby,89.4000015258789,38.0321415765351,38,NA,FALSE,TRUE,104.051724138,35.6775,33.16125,0.2054736832,0.0990836322307587,0.0576,RightFoot,RegularPlay,FirstHalf,FALSE,1.22189153439154,0.0543581172486773,1,Moussa,Diaby,#CF1E1E,NA
1488,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461051489,Miss,8178,966018,Jeremie Frimpong,97.2807032260393,31.4837505817413,39,NA,FALSE,FALSE,NA,NA,29.21142857,0.1797894728,0.500872850418091,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,2,0.0375455342847418,0.789379474704839,Jeremie,Frimpong,#CF1E1E,NA
1489,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461056335,Miss,8697,343757,Marvin Ducksch,97.2807032260393,43.044375,40,NA,FALSE,FALSE,NA,NA,38.620476192,1.5153684136,0.336038887500763,NA,LeftFoot,FastBreak,FirstHalf,FALSE,0,0.327968016851541,0.818097495350107,Marvin,Ducksch,#189860,NA
1490,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461057879,AttemptSaved,8697,276791,Niclas Füllkrug,97.3771929818,22.5979607184129,41,NA,FALSE,TRUE,101.1120689658,27.950714285,35.22,0.2054736832,0.149514973163605,0.3471,RightFoot,RegularPlay,FirstHalf,FALSE,0.677248677248676,0.0543581172486773,1,Niclas,Füllkrug,#189860,NA
1491,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461059257,AttemptSaved,8178,923498,Moussa Diaby,97.8596491223,46.9434384180129,42,NA,FALSE,TRUE,102.8189655174,38.536428573,33.77125,0.8925263114,0.158567816019058,0.0252,LeftFoot,RegularPlay,FirstHalf,FALSE,1.06051587301587,0.236118071798942,1,Moussa,Diaby,#CF1E1E,NA
1492,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461114561,AttemptSaved,8697,1080983,Ilia Gruev,87.3191192848759,34.4574988365173,48,NA,TRUE,TRUE,89.3,34.68625,36.5925,1.219999994,0.0700753927230835,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,0.314153439153439,0.322751321164021,1,Ilia,Gruev,#189860,NA
1493,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461135057,Goal,8178,331540,Kerem Demirbay,90.3000030517578,22.3177075448436,57,NA,FALSE,TRUE,NA,NA,37.12625,1.7079999916,0.0566641688346863,0.6275,LeftFoot,RegularPlay,SecondHalf,FALSE,0.172949735449736,0.45185184962963,1,Kerem,Demirbay,#CF1E1E,NA
1494,3903599,7,54,Bundesliga,Bundesliga Round 7,54,2022/2023,"Sat, Sep 17, 2022, 13:30 UTC",8178,Bayer Leverkusen,#CF1E1E,8697,Werder Bremen,#189860,2461139281,AttemptSaved,8697,343766,Anthony Jung,93,43.6504469240871,59,NA,TRUE,TRUE,98.3421052628,39.292857144,33.77125,1.219999994,0.0564993321895599,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,1.06051587301587,0.322751321164021,1,Anthony,Jung,#189860,NA
